gene_a,gene_b,r_all,p_all,r_blood,p_blood,fdr_bh_all,fdr_bh_blood
PDSS2,PRSS37,-0.016535534621655967,0.6470747225003425,-0.01764121572224807,0.912826530761874,0.8538122739869525,0.9872114086197902
PDSS2,RAX,-0.173020510212307,1.3885020704441523e-06,-0.1752506810034571,0.2730972913693845,5.642167143392111e-05,0.7226170801641452
OPN5,PDSS2,-0.030799526518074456,0.39370920962147693,0.031281971637441765,0.8460542625190265,0.6904328832618696,0.9820672350216993
PDSS2,RNF17,0.033796042356025804,0.3531064885511135,-0.06014297986549769,0.7087525508242201,0.6699662279816868,0.9348261829064733
PDSS2,RXFP3,-0.02603544277259937,0.47095092895224294,0.10156541498016403,0.5274774805830178,0.7451386762161569,0.8827207198899752
PDSS2,SLC36A3,0.03686781998105047,0.30722601513542797,0.08928736466657523,0.5787932249367009,0.6261931518683882,0.8994248417531446
PDSS2,TSSK1B,0.0013005331636978422,0.971277385449683,0.06547159469623,0.6842320119023958,0.9938421395039606,0.9254072068618298
ACACB,BMP15,0.02468969360956192,0.5080324134159604,-0.2623416241112669,0.10665314491785928,0.7689514468761712,0.5493602635608044
ACACB,C3orf30,0.04487770371596399,0.21383144768918486,-0.017498771742179692,0.9135277473199916,0.5327312323445181,0.9872114086197902
ACACB,CXorf66,0.04650141385772748,0.21234679544835075,0.3210615298396467,0.04627186034190518,0.5319058672678845,0.37724828813782574
ACACB,GLRA2,0.08844082884841116,0.01753471999191429,0.39282956106643546,0.01337023873267156,0.12298324158712488,0.21358761184364472
ACACB,GPX6,-0.06549560356653589,0.06948648786136206,-0.2841867563129695,0.07174378212843814,0.29452240643625516,0.4546140649722813
ACACB,GSX2,0.007484637921845959,0.835837551036138,-0.027364005228280162,0.8651452401987748,0.9431154442467341,0.9836961309002207
ACACB,NDST4,0.039036088962603084,0.27962813467870745,-0.10818813231797385,0.500756941500002,0.5995710932009889,0.8721044588406943
ACACB,PPP3R2,0.02019461152605115,0.5760526840213451,0.3506149030603102,0.024609402193850372,0.8123152205239771,0.27896327323165676
ACACB,PRSS37,0.07184804310336641,0.04639950836348999,0.0602479547046839,0.7082665821296218,0.2361485912734282,0.9348261829064733
ACACB,RAX,-0.049989641625297496,0.1660934156496441,-0.35362654640815533,0.023321311368414033,0.46828099566419484,0.2742224889386077
ACACB,OPN5,-8.984607255983919e-05,0.9980153001456166,0.0724742970687316,0.6524915159921942,0.9996491909970011,0.9213338560066283
ACACB,RNF17,0.09892936385464415,0.006447829233035113,-0.13542057938715238,0.3985589322226104,0.06373143952343588,0.815596216218931
ACACB,RXFP3,-0.010517350873476434,0.7709070132324839,0.21975465122822072,0.16741917804477313,0.9146289847816111,0.6330769509521702
ACACB,SLC36A3,0.04488205669280964,0.21378697940573793,0.2917354450244389,0.06420727837973697,0.5327312323445181,0.430142202645621
ACACB,TSSK1B,0.01224303240694086,0.7346322486977142,0.02974328110367227,0.8535420715381249,0.8961996118441717,0.982233161100306
ACLY,BMP15,0.034426967600249526,0.3559637110698947,-0.31512437314745,0.05069773486367342,0.6710361563615098,0.3918792253794565
ACLY,C3orf30,-0.09216600221516497,0.010554023789961323,0.394484075383591,0.010702778852387143,0.08946457252417546,0.1934525824161004
ACLY,CXorf66,0.014169366791924601,0.7040739353672244,-0.0571776194903266,0.7295384238252076,0.8809527246041517,0.9446327646187144
ACLY,GLRA2,-0.030275177908605518,0.41695932819674403,0.21815893581304627,0.18213446844785308,0.7076318391457356,0.649393090844713
ACLY,GPX6,0.008912751210165618,0.8050931885443131,-0.17849505554721065,0.2641754331573108,0.9288141336969092,0.7202226931658313
ACLY,GSX2,0.07959636422194606,0.027300997015426896,0.5344606340980936,0.00031882699210611354,0.16444835849292436,0.023319917136904306
ACLY,NDST4,0.02034527947330464,0.5732085507145801,0.429513758985806,0.005071484175800377,0.8115014036242837,0.12133644383223333
ACLY,PPP3R2,0.0059639051916228186,0.8688522129354942,0.23225797113036442,0.14394616437115884,0.9504043324587109,0.6159481270888195
ACLY,PRSS37,0.0360028552307003,0.318721345332935,0.14950192743676102,0.3508546366126727,0.6370590391212472,0.7769791260626662
ACLY,RAX,-0.09731224453980314,0.006922008847997495,0.12118700076648667,0.45038914536053126,0.06661782951456235,0.850868511573481
ACLY,OPN5,-0.01520125863550146,0.673840955624546,0.11881764039569237,0.45935881198219775,0.8649490327722341,0.8512140933842867
ACLY,RNF17,0.07205503429202564,0.047502055095813144,0.08394077254894862,0.6018208936473991,0.23938043512850718,0.9053610848532463
ACLY,RXFP3,-0.041693802275912455,0.24816171592321312,0.08143163865158973,0.6127627022358966,0.5695476431356028,0.9063829522714404
ACLY,SLC36A3,0.05060385983916574,0.1609440581508752,0.09592057987366095,0.5507908024395228,0.4598401661453578,0.8935516186598088
ACLY,TSSK1B,-0.05719423112245967,0.11302042713650678,-0.1287228749250627,0.4225043306102257,0.3862914465546827,0.8313690133452558
AGPAT1,BMP15,0.08813773011149595,0.017926777335752472,0.10500789592250523,0.5246455221779069,0.12369959563214644,0.8827207198899752
AGPAT1,C3orf30,0.06309774863842699,0.08035144721078137,-0.15368169649360602,0.3373944164723164,0.3184205957578952,0.763607795231324
AGPAT1,CXorf66,0.06903836146171412,0.06391472691703089,0.11038487079991935,0.5035121960067824,0.28357313848803994,0.8721603231163165
AGPAT1,GLRA2,-0.04530177513657187,0.22439232143945426,0.13686403262048652,0.4060713221486724,0.542440361553355,0.8198796421578123
AGPAT1,GPX6,0.06012876621948152,0.09567017276946689,-0.03317519254656767,0.8368595503479296,0.34938037416524287,0.9820012904595148
AGPAT1,GSX2,0.009591996444818784,0.7905722237656592,-0.22278397241659162,0.16149380345111025,0.9216142499271801,0.626905111102497
AGPAT1,NDST4,-0.053038855312138984,0.14170960234416774,-0.10801325312032377,0.5014535445169723,0.43114099991728655,0.8721044588406943
AGPAT1,PPP3R2,0.016561679213681235,0.6465546313769078,0.00642740092500841,0.9681863504018768,0.8538122739869525,0.9939497340001897
AGPAT1,PRSS37,-0.02235422867906831,0.5359356645891795,0.22624657823181077,0.15490901314026306,0.7862437257010313,0.6188343282491492
AGPAT1,RAX,-0.00682199694454321,0.8501913938471346,-0.1774245643602754,0.26709761434638574,0.9471772748408018,0.7226170801641452
AGPAT1,OPN5,0.0011781248644054708,0.973979798302692,-0.13151252924763535,0.4124339896195562,0.9944273579348581,0.8239587446715516
AGPAT1,RNF17,-0.04049345406033278,0.2658212504215255,0.19691268812452462,0.21720709572425057,0.5831211663060027,0.6898885422507215
AGPAT1,RXFP3,0.05545232075760172,0.12443520952400013,0.34330462852259314,0.027984030596922605,0.4058014476196692,0.29481118653548094
AGPAT1,SLC36A3,0.057926894373142565,0.10847249219445904,-0.08479354148456947,0.5981215258919811,0.37780895240519063,0.9033575848280069
AGPAT1,TSSK1B,-0.031257679599153036,0.3867076432378077,0.16742439267255207,0.2954254035627726,0.6855758772083017,0.734261197204561
AGPAT2,BMP15,-0.006818426137467534,0.854979242966705,0.08780999968659942,0.5950305485577495,0.9479198189669834,0.9031748407758262
AGPAT2,C3orf30,0.026395064084820966,0.4648437744768102,0.2470290463020273,0.11945065331013593,0.7401739506745009,0.5802536479581556
AGPAT2,CXorf66,0.030071135215653355,0.420107529103229,-0.06657059002450788,0.6872025491088226,0.7112931709684301,0.9254279461959947
AGPAT2,GLRA2,-0.08236435848360676,0.02699963181050223,0.1199054036976019,0.46717964603504203,0.16301664489359838,0.8543572020669608
AGPAT2,GPX6,0.021453217837439382,0.5525010360935425,0.05464212149681894,0.7343733592724788,0.798646331112066,0.9461478609650458
AGPAT2,GSX2,0.008986520983112756,0.8035127825280828,0.10955200026500067,0.4953411538581878,0.9278494644877924,0.8716418056019327
AGPAT2,NDST4,-0.011423637248626235,0.751788348337134,-0.06519348858665877,0.6855041435450906,0.9035899315782744,0.9254279461959947
AGPAT2,PPP3R2,0.06561782792970687,0.06896661759019769,0.11143694278090246,0.48790601737067263,0.2932799684898772,0.8695255539678728
AGPAT2,PRSS37,-0.026799102729216144,0.4580350768828856,-0.18960109057724375,0.23510881763347422,0.737001757900809,0.7087590642703416
AGPAT2,RAX,0.019233642717312188,0.5943472809210011,-0.11256192782288642,0.4834962623595783,0.8235942055543655,0.8673794195098252
AGPAT2,OPN5,-0.048364469144934794,0.18031356591320716,-0.07269295637978823,0.6515097313424566,0.49002412817177315,0.9213338560066283
AGPAT2,RNF17,-0.01858345372047753,0.6097029775832877,-0.1387387075122598,0.38699331046546204,0.8284711372681617,0.8095701047824136
AGPAT2,RXFP3,0.049626110360135374,0.16919882501376257,0.37489914298708227,0.015730696757166217,0.4735471018156916,0.2288101346496904
AGPAT2,SLC36A3,0.013182888648901273,0.7151159750659172,-0.04334788823331242,0.7878491389032428,0.8872717280147704,0.9629264940584722
AGPAT2,TSSK1B,-0.0010453316353044436,0.9769118158396212,-0.23019119692637208,0.14764883325327452,0.9944426908865823,0.6159481270888195
BMP15,CHP1,-0.08026574647799976,0.031162659327681717,-0.17898758999286965,0.27560595470008564,0.18048961058566784,0.7226170801641452
C3orf30,CHP1,-0.0011543920207382219,0.9745037846983098,-0.04492739953233574,0.7803061671655581,0.9944273579348581,0.9617331694683031
CHP1,CXorf66,0.10358582228753714,0.00536772228984423,0.15619052394374702,0.3423567483724012,0.057018128887971906,0.7674547073847172
CHP1,GLRA2,0.006459005878047664,0.8625456974211669,-0.022342591816131435,0.8926067342266983,0.9497223071501637,0.9836961309002207
CHP1,GPX6,0.00902900888252332,0.8026029067153148,-0.06437607810405496,0.689248148904089,0.9278494644877924,0.9274975741683549
CHP1,GSX2,-0.021972306576836013,0.542926852120373,0.12438777522784292,0.43842491307503767,0.7901607398681948,0.8413551555263091
CHP1,NDST4,0.11780618821846539,0.0010642952195446197,0.19853847635993838,0.2133581793164064,0.016818492358235966,0.6878212151174564
CHP1,PPP3R2,0.014357842016644222,0.690978170645977,-0.10908471938227665,0.49719328881531694,0.8751056508303653,0.8716418056019327
